"SMILES","NAME","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","pKa (smiles as ob. cond.) {measured}","UNIT {pKa (smiles as ob. cond.)}","pKa (smiles as ob. cond.) {measured, converted}","UNIT {pKa (smiles as ob. cond.)}","Ionizable centre (smiles)","pKa predicted value","UNIT {pKa predicted value}","IC index predicted","pKa predicted value 2","UNIT {pKa predicted value 2}","IC group given","Temperature","UNIT {Temperature}","CASRN"
"NC1=CC=CC2=C1C(=CC=C2)S(O)(=O)=O","1-AMINO-8-NAPHTHALENESULFONICACID","-","A3555","12767145","-","666","5.03","Log unit","5.03","Log unit","Nc1cccc2cccc(c12)S(=O)(=O)O","5.05","Log unit","11","3.1723","Log unit","","","-","-"
"C[C@@H](N)S(O)(=O)=O","1-AMINOETHANESULFONICACID1","-","A3555","12767145","-","-","-0.33","Log unit","-0.33","Log unit","OS(=O)(=O)C(C)N","0.34","Log unit","0","-3.4132","Log unit","","","-","-"
"CC1=CC(O)=CC(C)=C1Cl","1-CHLORO-2,6-DIMETHYL-4-HYDROXYBENZENE","-","A3555","12767145","-","-","9.55","Log unit","9.55","Log unit","Oc1cc(c(c(c1)C)Cl)C","9.92","Log unit","0","9.2051","Log unit","","","-","-"
"OC(=O)[C@H]1CCCC[C@@H]1C#N","1-CYANOCYCLOHEXANE-2-CARBOXYLICACID","-","A3555","12767145","-","-","3.87","Log unit","3.87","Log unit","OC(=O)C1C(CCCC1)C#N","3.76","Log unit","0","3.9593","Log unit","","","-","-"
"OCC1=CC=C(O)C(CO)=C1","1-HYDROXY-2,4-DIHYDROXYMETHYLBENZENE","-","A3555","12767145","-","-","9.79","Log unit","9.79","Log unit","Oc1c(cc(cc1)CO)CO","9.68","Log unit","0","9.8606","Log unit","","","-","-"
"CCCC1=C(O)C=CC=C1","1-HYDROXY-2-PROPYLBENZENE","-","A3555","12767145","-","-","10.5","Log unit","10.5","Log unit","Oc1c(cccc1)CCC","10.72","Log unit","0","10.2979","Log unit","","","-","-"
"OCC1=CC=C(O)C=C1","1-HYDROXY-4-DIHYDROXYMETHYLBENZENE","-","A3555","12767145","-","-","9.84","Log unit","9.84","Log unit","Oc1ccc(cc1)CO","9.76","Log unit","0","9.4763","Log unit","","","-","-"
"OCC1=C(O)C=CC=C1","1-HYDROXYMETHYLPHENOL","-","A3555","12767145","-","-","9.95","Log unit","9.95","Log unit","Oc1ccccc1CO","9.7","Log unit","0","9.9208","Log unit","","","-","-"
"CC1(CCCCC1)C(O)=O","1-METHYLCYCLOHEXANE-1-CARBOXYLICACID","-","A3555","12767145","-","-","5.13","Log unit","5.13","Log unit","OC(=O)C1(CCCCC1)C","4.99","Log unit","0","4.8502","Log unit","","","-","-"
"OC(=O)C1=CC=CC2=C1C=CC=C2","1-NAPHTHALENECARBOXYLICACID","-","A3555","12767145","-","-","3.69","Log unit","3.69","Log unit","OC(=O)c1cccc2ccccc12","3.97","Log unit","0","3.6324","Log unit","","","-","-"
"OC(=O)CC1=CC=CC2=C1C=CC=C2","1-NAPHTHYLACETICACID","-","A3555","12767145","-","-","4.24","Log unit","4.24","Log unit","OC(=O)Cc1cccc2ccccc12","4.08","Log unit","0","4.7484","Log unit","","","-","-"
"CCCN(=O)=O","1-nitropropane","-","A3555","12767145","-","-","8.98","Log unit","8.98","Log unit","C(CC)N(=O)=O","8.73","Log unit","0","9.3349","Log unit","","","-","-"
"CCCCC(O)=O","1-PENTANOICACID","-","A3555","12767145","-","-","4.84","Log unit","4.84","Log unit","OC(=O)CCCC","4.97","Log unit","0","5.0138","Log unit","","","-","-"
"OC(=O)C1=CN(N=N1)C1=CC=CC=C1","1-PHENYL-1,2,3-TRIAZOLE-4-CARBOXYLICACID","-","A3555","12767145","-","-","2.88","Log unit","2.88","Log unit","OC(=O)c1nnn(c2ccccc2)c1","3.0","Log unit","0","3.0164","Log unit","","","-","-"
"CCCS","1-Propanethiol","-","A3555","12767145","-","-","10.86","Log unit","10.86","Log unit","SCCC","11.06","Log unit","0","10.2033","Log unit","","","-","-"
"NCCCCCCCCCCS(O)(=O)=O","10-AMINODECYLSULFONICACID","-","A3555","12767145","-","-","2.65","Log unit","2.65","Log unit","OS(=O)(=O)CCCCCCCCCCN","2.81","Log unit","0","-0.5855","Log unit","","","-","-"
"CC(=O)C1=C(O)C=CC=C1","2'-Hydroxyacetophenone","-","A3555","12767145","-","-","9.9","Log unit","9.9","Log unit","Oc1c(cccc1)C(=O)C","9.11","Log unit","0","10.1465","Log unit","","","-","-"
"COC1=C(OCC(O)=O)C=CC=C1","2'-METHOXYPHENOXYACETICACID","-","A3555","12767145","-","-","3.23","Log unit","3.23","Log unit","OC(=O)COc1ccccc1OC","3.15","Log unit","0","3.4346","Log unit","","","-","-"
"OC1=C(Cl)C=CC=C1CC1=CC=CC(Cl)=C1O","2,2'-Methylenebis(4,6-dichlorophenol)","-","A3555","12767145","-","-","5.6","Log unit","5.6","Log unit","Oc1c(cccc1Cc1cccc(Cl)c1O)Cl","5.8","Log unit","0","6.2205","Log unit","","","-","-"
"OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O","2,2'-Methylenebis(4-chlorophenol)","-","A3555","12767145","-","-","7.6","Log unit","7.6","Log unit","Oc1ccc(cc1Cc1cc(Cl)ccc1O)Cl","7.03","Log unit","0","7.2106","Log unit","","","-","-"
"OCC(N(=O)=O)(N(=O)=O)N(=O)=O","2,2,2-TRINITROETHANOL","-","A3555","12767145","-","-","2.36","Log unit","2.36","Log unit","OCC(N(=O)=O)(N(=O)=O)N(=O)=O","2.6","Log unit","0","-3.9046","Log unit","","","-","-"
"OCC(CO)(CO)C(O)=O","2,2-DI(HYDROXYMETHYL)-3-HYDROXYPROPANOICACID","-","A3555","12767145","-","-","4.46","Log unit","4.46","Log unit","OC(=O)C(CO)(CO)CO","4.87","Log unit","0","3.8687","Log unit","","","-","-"
"CC(Br)(Br)C(O)=O","2,2-DIBROMOPROPANOICACID","-","A3555","12767145","-","-","1.48","Log unit","1.48","Log unit","OC(=O)C(Br)(Br)C","1.48","Log unit","0","1.7565","Log unit","","","-","-"
"CC(Cl)(Cl)C(O)=O","2,2-DICHLOROPROPANOICACID","-","A3555","12767145","-","-","2.06","Log unit","2.06","Log unit","OC(=O)C(Cl)(Cl)C","1.53","Log unit","0","2.6257","Log unit","","","-","-"
"CC1(C)OC(=O)CC(=O)O1","2,2-Dimethyl-1,3-dioxane-4,6-dione","-","A3555","12767145","-","-","5.1","Log unit","5.1","Log unit","C1C(=O)OC(OC1=O)(C)C","3.77","Log unit","0","6.121","Log unit","","","-","-"
"CC(C)(C(O)=O)C(O)=O","2,2-DIMETHYLMALONICACID","-","A3555","12767145","-","-","3.17","Log unit","3.17","Log unit","OC(=O)C(C(=O)O)(C)C","2.84","Log unit","0","2.4934","Log unit","","","-","-"
"CCCC(C)(C)C(O)=O","2,2-DIMETHYLPENTANOICACID","-","A3555","12767145","-","-","4.97","Log unit","4.97","Log unit","OC(=O)C(CCC)(C)C","5.01","Log unit","0","5.0584","Log unit","","","-","-"
"CC(C)(C)C(O)=O","2,2-DIMETHYLPROPANOICACID","-","A3555","12767145","-","-","5.03","Log unit","5.03","Log unit","OC(=O)C(C)(C)C","5.01","Log unit","0","4.9282","Log unit","","","-","-"
"CCCC(CCC)(CCC(O)=O)C(O)=O","2,2-DIPROPYLGLUTARICACID","-","A3555","12767145","-","-","3.69","Log unit","3.69","Log unit","OC(=O)C(CCC(=O)O)(CCC)CCC","3.98","Log unit","8","4.3284","Log unit","","","-","-"
"CC1=CC=C(O)C(C)=C1C","2,3,4-Trimethylphenol","-","A3555","12767145","-","-","10.59","Log unit","10.59","Log unit","Oc1ccc(C)c(C)c1C","10.52","Log unit","0","10.8111","Log unit","","","-","-"
"CC1=CC(C)=C(C)C(C(O)=O)=C1C","2,3,5,6-TETRAMETHYLBENZOICACID","-","A3555","12767145","-","-","3.41","Log unit","3.41","Log unit","OC(=O)c1c(c(cc(c1C)C)C)C","3.47","Log unit","0","3.8349","Log unit","","","-","-"
"OC(=O)[C@@H](Br)CBr","2,3-DIBROMOPROPANOICACID","-","A3555","12767145","-","-","2.33","Log unit","2.33","Log unit","OC(=O)C(Br)CBr","2.27","Log unit","0","2.2442","Log unit","","","-","-"
"OC1=C(Cl)C(Cl)=CC=C1","2,3-Dichlorophenol","-","A3555","12767145","-","-","7.44","Log unit","7.44","Log unit","Oc1c(c(ccc1)Cl)Cl","7.43","Log unit","0","7.355","Log unit","","","-","-"
"OC(=O)[C@@H](Cl)CCl","2,3-DICHLOROPROPANOICACID","-","A3555","12767145","-","-","2.85","Log unit","2.85","Log unit","OC(=O)C(Cl)CCl","2.65","Log unit","0","3.0224","Log unit","","","-","-"
"CC1=C(C)C(=CC=C1)C(O)=O","2,3-DIMETHYLBENZOICACID","-","A3555","12767145","-","-","3.77","Log unit","3.77","Log unit","OC(=O)c1c(c(ccc1)C)C","3.84","Log unit","0","3.9594","Log unit","","","-","-"
"CC1=CC2=C(C=CC=C2)C(C(O)=O)=C1C","2,3-DIMETHYLNAPHTHALENE-1-CARBOXYLICACID","-","A3555","12767145","-","-","3.33","Log unit","3.33","Log unit","OC(=O)c1c(c(cc2ccccc12)C)C","3.6","Log unit","0","3.5172","Log unit","","","-","-"
"CC1=CC=CC(O)=C1C","2,3-DIMETHYLPHENOL","-","A3555","12767145","-","-","10.5","Log unit","10.5","Log unit","Oc1c(c(ccc1)C)C","10.26","Log unit","0","10.4814","Log unit","","","-","-"
"OC(=O)C1=CC=CC(=C1N(=O)=O)N(=O)=O","2,3-DINITROBENZOICACID","-","A3555","12767145","-","-","1.85","Log unit","1.85","Log unit","OC(=O)c1c(c(ccc1)N(=O)=O)N(=O)=O","1.97","Log unit","0","1.9721","Log unit","","","-","-"
"OC1=C(Cl)C=C(Cl)C(Cl)=C1","2,4,5-trichlorophenol","-","A3555","12767145","-","-","7.37","Log unit","7.37","Log unit","Oc1c(Cl)cc(Cl)c(Cl)c1","7.15","Log unit","0","6.8284","Log unit","","","-","-"
"CC1=CC(C)=C(C)C=C1O","2,4,5-TRIMETHYLPHENOL","-","A3555","12767145","-","-","10.57","Log unit","10.57","Log unit","Oc1cc(C)c(C)cc1C","10.52","Log unit","0","10.7976","Log unit","","","-","-"
"OCC1=CC(CO)=C(O)C(CO)=C1","2,4,6-TRI(HYDROXYMETHYL)PHENOL","-","A3555","12767145","-","-","9.56","Log unit","9.56","Log unit","Oc1c(CO)cc(CO)cc1CO","9.61","Log unit","0","10.248","Log unit","","","-","-"
"OC(=O)C1=C(Br)C=C(Br)C=C1Br","2,4,6-TRIBROMOBENZOICACID","-","A3555","12767145","-","-","1.41","Log unit","1.41","Log unit","OC(=O)c1c(cc(cc1Br)Br)Br","1.36","Log unit","0","2.3849","Log unit","","","-","-"
"OC(=O)C1=C(O)C=C(O)C=C1O","2,4,6-TRIHYDROXYBENZOICACID","-","A3555","12767145","-","-","1.68","Log unit","1.68","Log unit","OC(=O)c1c(O)cc(O)cc1O","1.75","Log unit","0","1.829","Log unit","","","-","-"
"CC1=CC(C)=C(C(O)=O)C(C)=C1","2,4,6-TRIMETHYLBENZOICACID","-","A3555","12767145","-","-","3.45","Log unit","3.45","Log unit","OC(=O)c1c(cc(cc1C)C)C","3.53","Log unit","0","4.0298","Log unit","","","-","-"
"CC1=CC(C)=C(O)C(C)=C1","2,4,6-Trimethylphenol","-","A3555","12767145","-","-","10.88","Log unit","10.88","Log unit","Oc1c(C)cc(C)cc1C","10.58","Log unit","0","11.0705","Log unit","","","-","-"
"OC(=O)C1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O","2,4,6-TRINITROBENZOICACID","-","A3555","12767145","-","-","0.65","Log unit","0.65","Log unit","OC(=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O","0.21","Log unit","0","0.2891","Log unit","","","-","-"
"OC1=C(Cl)C=C(Cl)C=C1","2,4-dichlorophenol","-","A3555","12767145","-","-","7.85","Log unit","7.85","Log unit","Oc1c(cc(cc1)Cl)Cl","8.0","Log unit","0","7.4404","Log unit","","","-","-"
"C[C@@H](OC1=CC=C(Cl)C=C1Cl)C(O)=O","2,4-DICHLOROPHENOXY-2-METHYLACETICACID","-","A3555","12767145","-","-","3.13","Log unit","3.13","Log unit","OC(=O)C(Oc1c(cc(cc1)Cl)Cl)C","3.06","Log unit","0","2.9483","Log unit","","","-","-"
"OC(=O)COC1=CC=C(Cl)C=C1Cl","2,4-DICHLOROPHENOXYACETICACID","-","A3555","12767145","-","-","2.64","Log unit","2.64","Log unit","OC(=O)COc1c(cc(cc1)Cl)Cl","3.04","Log unit","0","2.8104","Log unit","","","-","-"
"OC(=O)C1=C(O)C=C(O)C=C1","2,4-DIHYDROXYBENZOICACID","-","A3555","12767145","-","-","3.29","Log unit","3.29","Log unit","OC(=O)c1ccc(cc1O)O","3.18","Log unit","0","3.0995","Log unit","","","-","-"
"CC1=NC2=C(C=CC=C2O)C(C)=C1","2,4-DIMETHYL-8-HYDROXYQUINOLINE","-","A3555","12767145","-","-","10.6","Log unit","10.6","Log unit","Oc1cccc2c(cc(nc12)C)C","10.44","Log unit","0","9.3804","Log unit","","","-","-"
"CC1=CC=C(C(O)=O)C(C)=C1","2,4-DIMETHYLBENZOICACID","-","A3555","12767145","-","-","4.22","Log unit","4.22","Log unit","OC(=O)c1c(cc(cc1)C)C","3.97","Log unit","0","4.1467","Log unit","","","-","-"
"CC1=CC(C)=C(O)C=C1","2,4-Dimethylphenol","-","A3555","12767145","-","-","10.58","Log unit","10.58","Log unit","Oc1c(cc(cc1)C)C","10.31","Log unit","0","10.7142","Log unit","","","-","-"
"OC(=O)C1=CC=C(C=C1N(=O)=O)N(=O)=O","2,4-DINITROBENZOICACID","-","A3555","12767145","-","-","1.43","Log unit","1.43","Log unit","OC(=O)c1c(cc(cc1)N(=O)=O)N(=O)=O","1.83","Log unit","0","1.6934","Log unit","","","-","-"
"OC1=C(C=C(C=C1)N(=O)=O)N(=O)=O","2,4-dinitrophenol","-","A3555","12767145","-","-","4.08","Log unit","4.08","Log unit","Oc1c(cc(cc1)N(=O)=O)N(=O)=O","4.09","Log unit","0","4.0352","Log unit","","","-","-"
"OC(=O)CC1=C(C=C(C=C1)N(=O)=O)N(=O)=O","2,4-DINITROPHENYLACETICACID","-","A3555","12767145","-","-","3.5","Log unit","3.5","Log unit","OC(=O)Cc1c(cc(cc1)N(=O)=O)N(=O)=O","3.71","Log unit","0","2.3301","Log unit","","","-","-"
"C\C=C\C=C\C(O)=O","2,4-HEXADIENOICACID","-","A3555","12767145","-","-","4.77","Log unit","4.77","Log unit","OC(=O)C=CC=CC","4.32","Log unit","0","5.007","Log unit","","","-","-"
"ClC1C(=O)C(=O)C(Cl)C(=O)C1=O","2,5-CICHLORO-3,6-DIHYDROXY-P-BENZOQUINONE","-","A3555","12767145","-","-","1.09","Log unit","1.09","Log unit","C1(C(=O)C(=O)C(C(=O)C1=O)Cl)Cl","0.69","Log unit","6","2.132","Log unit","","","-","-"
"O=C1CC(=O)C(=O)CC1=O","2,5-Dihydroxy-p-benzoquinone","-","A3555","12767145","-","-","2.71","Log unit","2.71","Log unit","C1C(=O)C(=O)CC(=O)C1=O","2.09","Log unit","6","4.1645","Log unit","","","-","-"
"OC(=O)C1=C(O)C=CC(O)=C1","2,5-DIHYDROXYBENZOICACID","-","A3555","12767145","-","-","2.97","Log unit","2.97","Log unit","OC(=O)c1cc(ccc1O)O","2.56","Log unit","0","2.5282","Log unit","","","-","-"
"CC1=CC=C(C)C(=C1)C(O)=O","2,5-DIMETHYLBENZOICACID","-","A3555","12767145","-","-","3.99","Log unit","3.99","Log unit","OC(=O)c1c(ccc(c1)C)C","3.84","Log unit","0","3.9545","Log unit","","","-","-"
"CC1=CC(O)=C(C)C=C1","2,5-Dimethylphenol","-","A3555","12767145","-","-","10.22","Log unit","10.22","Log unit","Oc1c(ccc(c1)C)C","10.26","Log unit","0","10.4673","Log unit","","","-","-"
"OC(=O)C1=CC(=CC=C1N(=O)=O)N(=O)=O","2,5-DINITROBENZOICACID","-","A3555","12767145","-","-","1.62","Log unit","1.62","Log unit","OC(=O)c1c(ccc(c1)N(=O)=O)N(=O)=O","1.97","Log unit","0","1.9038","Log unit","","","-","-"
"OC1=C(C=CC(=C1)N(=O)=O)N(=O)=O","2,5-Dinitrophenol","-","A3555","12767145","-","-","5.22","Log unit","5.22","Log unit","Oc1c(ccc(c1)N(=O)=O)N(=O)=O","5.26","Log unit","0","5.2144","Log unit","","","-","-"
"OC1=C(Cl)C=CC=C1Cl","2,6-Dichlorophenol","-","A3555","12767145","-","-","6.78","Log unit","6.78","Log unit","Oc1c(cccc1Cl)Cl","6.78","Log unit","0","6.4759","Log unit","","","-","-"
"OC(=O)C1=C(O)C=CC=C1O","2,6-DIHYDROXYBENZOICACID","-","A3555","12767145","-","-","1.3","Log unit","1.3","Log unit","OC(=O)c1c(cccc1O)O","1.35","Log unit","0","1.5142","Log unit","","","-","-"
"CC1=C(O)C=C(C=C1)[N+]([O-])=O","2-Methyl-5-nitro-phenol","-","A3183","-","463","3","8.59","Log unit","8.59","Log unit","Oc1cc([N+](=O)[O-])ccc1C","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","5428-54-6"
"CC1=C(O)C=CC(Cl)=C1","2-Methyl-4-chlorophenol","-","A3183","-","463","3","8.74","Log unit","8.74","Log unit","Oc1c(cc(Cl)cc1)C","","-","","","-","phenol (ortho subs., pot. int. H-bond)","20.0","?C","6640-27-3"
"OC1=C(Br)C=C(\C=N/OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1Br","BROMOFENOXIM","-","A3183","-","463","3","5.46","Log unit","5.46","Log unit","Oc1c(cc(C=NOc2c([N+](=O)[O-])cc(cc2)[N+](=O)[O-])cc1Br)Br","","-","","","-","phenol (ortho subs., pot. int. H-bond)","","-","13181-17-4"
"NC(=O)C1=C(O)C=CC=C1","2-hydroxybenzamide","-","A3183","-","461","2","8.89","Log unit","8.89","Log unit","Oc1c(C(=O)N)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","20.0","?C","65-45-2"
"OC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1","salicylanilide","-","A3183","-","461","2","7.4","Log unit","7.4","Log unit","Oc1c(C(=O)Nc2ccccc2)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","87-17-2"
"COC(=O)C1=C(O)C=CC=C1","methyl salicylate","-","A3183","-","461","2","9.87","Log unit","9.87","Log unit","Oc1c(C(=O)OC)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","20.0","?C","119-36-8"
"COC1=C(O)C(C=O)=CC=C1","o-Vanillin","-","A3183","-","461","2","7.912","Log unit","7.912","Log unit","Oc1c(OC)cccc1C=O","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","148-53-8"
"OC1=C(Cl)C=C(Cl)C=C1C(=O)NC1=CC=C(Cl)C=C1","3,5,4'-TRICHLORO SALICYLANILIDE","-","A3183","-","461","2","4.7","Log unit","4.7","Log unit","Oc1c(Cl)cc(cc1C(=O)Nc1ccc(cc1)Cl)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","1151-51-5"
"OC1=C(C=CC=C1)C(=O)NC1=C(Cl)C=CC=C1","2'-CHLORO SALICYLANILIDE","-","A3183","-","461","2","7.31","Log unit","7.31","Log unit","Oc1c(C(=O)Nc2c(Cl)cccc2)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","1697-18-3"
"OC1=C(C=C(C=C1)[N+]([O-])=O)C(=O)NC1=CC=CC=C1","5-NITRO SALICYLANILIDE","-","A3183","-","461","2","3.03","Log unit","3.03","Log unit","Oc1c(cc([N+](=O)[O-])cc1)C(=O)Nc1ccccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","2389-37-9"
"OC1=C(C=CC=C1)C(=O)NC1=CC=C(Br)C=C1","4'-BROMO SALICYLANILIDE","-","A3183","-","461","2","7.31","Log unit","7.31","Log unit","Oc1c(C(=O)Nc2ccc(Br)cc2)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","2627-77-2"
"OC1=C(C=C(Br)C=C1)C(=O)NC1=CC=C(Cl)C=C1","4'-CHLORO-5-BROMO SALICYLANILIDE","-","A3183","-","461","2","6.0","Log unit","6.0","Log unit","Oc1c(cc(Br)cc1)C(=O)Nc1ccc(cc1)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","3679-64-9"
"OC1=C(C=CC=C1)C(=O)NC1=CC=C(Cl)C=C1","4'-CHLORO SALICYLANILIDE","-","A3183","-","461","2","7.3","Log unit","7.3","Log unit","Oc1c(C(=O)Nc2ccc(Cl)cc2)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","3679-63-8"
"OC1=C(Cl)C=C(Cl)C=C1C(=O)NC1=CC=CC=C1","3,5-DICHLORO SALICYLANILIDE","-","A3183","-","461","2","4.7","Log unit","4.7","Log unit","Oc1c(Cl)cc(cc1C(=O)Nc1ccccc1)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","4214-48-6"
"OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=CC=C1","5-CHLOROSALICYLANILIDE","-","A3183","-","461","2","6.17","Log unit","6.17","Log unit","Oc1c(cc(Cl)cc1)C(=O)Nc1ccccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","4638-48-6"
"CC1=C(NC(=O)C2=C(O)C=CC(Cl)=C2)C=CC=C1","5-CHLORO-2'-METHYL SALICYLANILIDE","-","A3183","-","461","2","6.6","Log unit","6.6","Log unit","Oc1c(cc(Cl)cc1)C(=O)Nc1c(cccc1)C","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","25933-30-6"
"OC1=C(C=CC=C1)C(=O)NC1=C(Cl)C=C(Cl)C=C1","2',4'-DICHLORO SALICYLANILIDE","-","A3183","-","461","2","7.14","Log unit","7.14","Log unit","Oc1c(C(=O)Nc2c(Cl)cc(cc2)Cl)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","37183-28-1"
"OC1=C(C=CC=C1)C(=O)NC1=C(C=CC=C1)[N+]([O-])=O","2'-NITRO SALICYLANILIDE","-","A3183","-","461","2","6.91","Log unit","6.91","Log unit","Oc1c(C(=O)Nc2c([N+](=O)[O-])cccc2)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","37183-26-9"
"OC1=C(C=CC=C1)C(=O)NC1=C(C=C(Cl)C=C1)[N+]([O-])=O","2'-NITRO-4'-CHLORO SALICYLANILIDE","-","A3183","-","461","2","6.74","Log unit","6.74","Log unit","Oc1c(C(=O)Nc2c([N+](=O)[O-])cc(cc2)Cl)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","37399-40-9"
"CNC(=O)C1=CC(Br)=CC(C)=C1O","5-BROMO-2-HYDROXY-N,3-DIMETHYL-BENZAMIDE","-","A3183","-","461","2","7.52","Log unit","7.52","Log unit","Oc1c(cc(Br)cc1C(=O)NC)C","","-","","","-","phenol (ortho subs., pot. int. H-bond)","","-","40912-87-6"
"OC1=C(C=C(Cl)C=C1Cl)C(=O)NC1=CC=C(F)C=C1","3,5-DICHLORO-4'-FLUORO SALICYLANILIDE","-","A3183","-","461","2","4.8","Log unit","4.8","Log unit","Oc1c(C(=O)Nc2ccc(F)cc2)cc(cc1Cl)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","54850-02-1"
"OC1=C(C=C(Br)C=C1Br)C(=O)NC1=C(C=C(Cl)C=C1)[N+]([O-])=O","3,5-DIBROMO-2'-NITRO-4'-CHLORO SALICYLANILIDE","-","A3183","-","461","2","4.11","Log unit","4.11","Log unit","Oc1c(C(=O)Nc2c([N+](=O)[O-])cc(cc2)Cl)cc(cc1Br)Br","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","72699-09-3"
"CC1=C(NC(=O)C2=C(O)C=CC=C2)C=CC(Cl)=C1","2'-METHYL-4'-CHLORO SALICYLANILIDE","-","A3183","-","461","2","7.43","Log unit","7.43","Log unit","Oc1c(C(=O)Nc2c(cc(Cl)cc2)C)cccc1","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","77067-91-5"
"CC1=C(NC(=O)C2=C(O)C=CC(F)=C2)C=CC(Br)=C1","5-FLUORO-2'-METHYL-4'-BROMO SALICYANILIDE","-","A3183","-","461","2","7.1","Log unit","7.1","Log unit","Oc1c(C(=O)Nc2c(cc(Br)cc2)C)cc(cc1)F","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","77068-04-3"
"CC1=C(NC(=O)C2=C(O)C=CC(F)=C2)C=CC(Cl)=C1","5-FLUORO-2'-METHYL-4'-CHLORO SALICYANILIDE","-","A3183","-","461","2","7.3","Log unit","7.3","Log unit","Oc1c(cc(F)cc1)C(=O)Nc1c(cc(cc1)Cl)C","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","77068-02-1"
"OC1=C(Br)C=C(Br)C=C1C(=O)NC1=C(F)C=C(F)C=C1","3,5-DIBROMO-2',4'-DIFLUORO SALICYLANILIDE","-","A3183","-","461","2","4.77","Log unit","4.77","Log unit","Oc1c(Br)cc(cc1C(=O)Nc1c(cc(cc1)F)F)Br","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","79402-07-6"
"OC1=C(C=C(Cl)C=C1Cl)C(=O)NC1=C(F)C=C(F)C=C1","3,5-DICHLORO-2',4'-DIFLUORO SALICYLANILIDE","-","A3183","-","461","2","4.77","Log unit","4.77","Log unit","Oc1c(C(=O)Nc2c(F)cc(cc2)F)cc(cc1Cl)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","80033-99-4"
"OC1=C(C=C(Cl)C=C1Cl)C(=O)NC1=C(C=C(Cl)C=C1)[N+]([O-])=O","3,5,-4'-TRICHLORO-4'-NITRO SALICYLANILIDE","-","A3183","-","461","2","4.11","Log unit","4.11","Log unit","Oc1c(C(=O)Nc2c([N+](=O)[O-])cc(cc2)Cl)cc(cc1Cl)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","90426-05-4"
"CC1=C(NC(=O)C2=C(O)C(Cl)=CC(Cl)=C2)C=CC(=C1)[N+]([O-])=O","3,5-DICHLORO-2'-METHYL-4'-NITRO SALICYLANILIDE","-","A3183","-","461","2","4.41","Log unit","4.41","Log unit","Oc1c(C(=O)Nc2c(cc([N+](=O)[O-])cc2)C)cc(cc1Cl)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","90426-03-2"
"NCCC1=CC=C(O)C=C1","4-(2-Aminoethyl)phenol","-","A3183","-","460","1","9.77","Log unit","9.77","Log unit","Oc1ccc(CCN)cc1","","-","","","-","phenol","","-","51-67-2"
"CC1=C(Cl)C=CC(O)=C1","3-methyl-4-chlorophenol","-","A3183","-","460","1","9.2","Log unit","9.2","Log unit","Oc1cc(c(Cl)cc1)C","","-","","","-","phenol","25.0","?C","59-50-7"
"CCC(C)(C)C1=CC=C(O)C=C1","4-tert-Amylphenol","-","A3183","-","460","1","10.43","Log unit","10.43","Log unit","Oc1ccc(cc1)C(CC)(C)C","","-","","","-","phenol","","-","80-46-6"
